dataset,subject,lrt_stat,p_nested,alpha0_full,n_boot,lam_t_obs,lam_t_null_p95,p_rw_lam_t,lr_obs,lr_null_p95,p_rw_lr,bimodality_obs,bimodality_null_p95,p_rw_bimodality,alpha0_obs,alpha0_null_p95,p_rw_alpha0
NURSE,15_1594311202,2.6618470617556795,0.8910891089108911,,100,0.0,2.9810843920353887,1.0,2.6618470617556795,11.098385421859858,0.6633663366336634,37.66797054877043,324.33924414959455,0.6831683168316832,,7.972968380415609,
NURSE,15_1594325201,1.7989352933183795,0.8316831683168316,-0.4194860697939693,100,1.0867143878035952,3.0624097045167407,0.6435643564356436,1.7989352933183795,9.445987193122996,0.6732673267326733,55.96962818098001,108.90976413103061,0.2079207920792079,-0.4194860697939693,4.175992816129222,0.8526315789473684
NURSE,15_1594380033,5.581434329297565,0.12871287128712872,2.375979508307897,100,0.7767926856848993,2.804148144646771,0.7029702970297029,5.581434329297565,11.74844759831784,0.24752475247524752,-3.9029594833715464,167.61103001332782,0.8514851485148515,2.375979508307897,8.159115276111276,0.3626373626373626
NURSE,15_1595334888,7.627780307988928,0.27722772277227725,,100,0.0,2.911305721961508,1.0,7.627780307988928,10.554533604996884,0.1485148514851485,-9.291110665278438,155.66701087273447,0.8811881188118812,,9.233810899112052,
NURSE,15_1595347920,16.373819575602724,0.019801980198019802,34.15255461575119,100,0.8913582553466178,3.058870472201634,0.6336633663366337,16.373819575602724,9.774286278763286,0.009900990099009901,-12.010879308111612,37.668041253700515,0.9405940594059405,34.15255461575119,7.6378662126925105,0.023255813953488372
NURSE,15_1595360012,8.543218916260727,0.6039603960396039,14.04602456596186,100,0.5127487280830775,3.34137544449523,0.7920792079207921,8.543218916260727,13.056562009205825,0.18811881188118812,18.72466568398835,33.76259329070884,0.16831683168316833,14.04602456596186,19.6487807685602,0.13043478260869565
NURSE,15_1595425036,10.999429180231445,0.0297029702970297,1.7789756733306556,100,4.697399345414552,3.1928263972673614,0.009900990099009901,10.999429180231445,12.143973090327583,0.06930693069306931,-11.208978486537944,104.37890132062682,0.9504950495049505,1.7789756733306556,10.29948463164273,0.6989247311827957
NURSE,15_1595433234,1.1160744116517378,0.6435643564356436,14.749100508048835,100,0.6621515367400033,3.043800445036222,0.8118811881188119,1.1160744116517378,10.770334432411241,0.7920792079207921,-6.2380898531445155,125.34861213099687,0.8415841584158416,14.749100508048835,7.229292915207679,0.011363636363636364
NURSE,15_1595446619,3.0548613331511376,0.36633663366336633,2.3326982560972938,100,1.5756184201300394,3.177017365415871,0.42574257425742573,3.0548613331511376,10.477669311488082,0.5643564356435643,26.207749373843853,148.18388244881515,0.4752475247524752,2.3326982560972938,7.51536728251391,0.3333333333333333
NURSE,15_1595592772,0.40875550514419956,1.0,,100,0.0,3.2175196779735002,1.0,0.40875550514419956,13.391914090548756,0.9801980198019802,2.087199022409095,137.2245099970315,0.7821782178217822,,5.957481565482475,
NURSE,15_1595600598,0.6243843613525257,0.8217821782178217,-0.9384787629924151,100,1.4468542342409119,3.546968850867122,0.44554455445544555,0.6243843613525257,14.066461296051067,0.8415841584158416,-12.811884691849173,57.30160717281416,0.9306930693069307,-0.9384787629924151,8.430719010737995,0.8089887640449438
NURSE,15_1595608145,25.285523717360263,0.009900990099009901,0.10310568292876476,100,5.91520738639331,3.031221129152808,0.009900990099009901,25.285523717360263,10.766396575227578,0.009900990099009901,182.40804959137665,163.9685870559004,0.039603960396039604,0.10310568292876476,8.232994904755612,0.7419354838709677
NURSE,15_1595854651,8.354882032718628,0.7920792079207921,13.046144961465304,100,0.20029014139675888,3.005472306068078,0.8811881188118812,8.354882032718628,11.04171715442985,0.13861386138613863,33.04724428781836,27.84708874626942,0.04950495049504951,13.046144961465304,6.259914186365757,0.01098901098901099
NURSE,15_1595857850,4.970390617509963,0.39603960396039606,1.537926677189077,100,2.1493917534279054,2.9655460568247776,0.2376237623762376,4.970390617509963,11.715970464513877,0.31683168316831684,39.22492761245766,32.89970724533022,0.039603960396039604,1.537926677189077,3.3834344020996365,0.25
NURSE,15_1595871983,1.807428939167039,0.9702970297029703,,100,0.0,3.1749307823117605,1.0,1.807428939167039,12.180512596697566,0.8316831683168316,97.4741307422787,273.1807073302289,0.3564356435643564,,5.3877656058102374,
NURSE,15_1595940277,21.657274936243653,0.009900990099009901,,100,0.0,3.5959845555560195,1.0,21.657274936243653,12.51893032154705,0.009900990099009901,48.63858368448689,120.6509177153003,0.33663366336633666,,5.037781941617871,
NURSE,15_1595947283,4.0170916256340945,0.9603960396039604,2.3759710384153565,100,1.5538277785057877,3.408859026757536,0.46534653465346537,4.0170916256340945,11.620413534384047,0.37623762376237624,53.66405495379652,60.71641589465879,0.0891089108910891,2.3759710384153565,4.564168701339506,0.2553191489361702
NURSE,15_1595953571,2.1108482883994384,0.6831683168316832,-0.7141507077947371,100,1.4588251303008446,3.0135168197143916,0.594059405940594,2.1108482883994384,11.40320436235932,0.6534653465346535,154.95551662573666,299.842448415141,0.31683168316831684,-0.7141507077947371,7.26383945913669,0.8247422680412371
