dataset,subject,lrt_stat,p_nested,alpha0_full,n_boot,lam_t_obs,lam_t_null_p95,p_rw_lam_t,lr_obs,lr_null_p95,p_rw_lr,bimodality_obs,bimodality_null_p95,p_rw_bimodality,alpha0_obs,alpha0_null_p95,p_rw_alpha0
NURSE,15_1595857850,0.7710220315987044,0.6633663366336634,-13.886348970479377,100,1.8421658041838367,2.951231810792881,0.36633663366336633,0.7710220315987044,9.406067622553353,0.8415841584158416,-10.666219410578094,31.814299760765735,0.9108910891089109,-13.886348970479377,27.01583105094232,0.967032967032967
NURSE,15_1595871983,4.81108513591289,0.1188118811881188,-52.35536925322609,100,2.2080946222928977,2.9479063716775036,0.18811881188118812,4.81108513591289,11.290969379796891,0.40594059405940597,-19.042217336857448,256.5599699769766,0.9702970297029703,-52.35536925322609,23.990181635640987,0.9666666666666667
NURSE,15_1595940277,-2.905435980728498,0.6336633663366337,,100,0.0,3.2202914429553164,1.0,-2.905435980728498,11.613003794955677,1.0,-15.425290971564323,121.44971306714383,0.9603960396039604,,21.66567944302287,
NURSE,15_1595947283,0.43805143913652955,0.801980198019802,-23.56075899767544,100,1.5343591077416436,2.8663927138579455,0.38613861386138615,0.43805143913652955,12.263025285696914,0.9207920792079208,-13.16152669488099,61.39261061798539,0.9603960396039604,-23.56075899767544,24.97939872447079,0.9239130434782609
NURSE,15_1595953571,3.844648583924254,0.1782178217821782,-160.1640070451619,100,0.6548495714939443,3.1428151311161723,0.8712871287128713,3.844648583924254,11.766757598016499,0.45544554455445546,-16.260466341127312,332.45477546798315,0.9801980198019802,-160.1640070451619,26.305738013382566,1.0
NURSE,15_1596027852,4.485498322181684,0.0594059405940594,,100,0.0,2.7469261904689826,1.0,4.485498322181684,9.069340845681527,0.3564356435643564,-8.433511822976243,152.14022428964407,0.900990099009901,,27.146792160640143,
NURSE,15_1596037241,-0.7013550737740388,0.039603960396039604,,100,0.0,2.4725195752432443,1.0,-0.7013550737740388,9.891176876091022,0.9900990099009901,-17.437160447440647,276.93894075417535,0.9603960396039604,,39.39638386453406,
NURSE,15_1596204744,1.6633465250929476,0.2871287128712871,,100,0.0,3.0077155516398246,1.0,1.6633465250929476,10.942915867535492,0.7524752475247525,-15.745395764138038,259.5153338725139,0.9801980198019802,,22.00274817955446,
NURSE,15_1596219716,2.106550155873464,0.22772277227722773,-150.95220848271126,100,0.13778264503514465,2.825242036835554,0.9108910891089109,2.106550155873464,9.984190443526849,0.594059405940594,-9.463232808063054,33.73627174343605,0.8910891089108911,-150.95220848271126,25.891306296817326,1.0
NURSE,15_1596222922,4.604754114260231,0.04950495049504951,-34.16493013177621,100,0.17689914213732089,2.924381271955949,0.900990099009901,4.604754114260231,11.399764698974959,0.38613861386138615,-12.895919147507811,94.40511493861038,0.9405940594059405,-34.16493013177621,25.38382658511659,0.968421052631579
