dataset,subject,var_exponent,var_ci_lo,var_ci_hi,var_r2,var_p_vs_pred,var_n,ac1_exponent,ac1_ci_lo,ac1_ci_hi,ac1_r2,ac1_p_vs_pred,ac1_n,kendall_tau_var,kendall_p_surrogate,n_onsets,auc_lead3,auc_lead6,auc_lead12
NURSE,5C_1593018622,0.03629791544168378,-0.03231238575722475,0.11719295806762281,0.006022582476609082,0.0009995002498750624,198,-0.11946832374972292,-0.25845944988442887,0.025212655190978144,0.011903444629690436,0.0009995002498750624,198,0.15256281407035177,0.06467661691542288,52,0.4965309898242368,0.46760154738878146,0.43902439024390244
NURSE,5C_1593094946,0.04883103872990764,0.011358654600746431,0.09168750483932488,0.029922034037450997,0.0009995002498750624,292,-0.1825169307348792,-0.27768033996274577,-0.0972510408278229,0.046066253071642776,0.0009995002498750624,292,0.22452261306532662,0.029850746268656716,67,0.4854280510018215,0.49341397849462365,0.5128805620608899
NURSE,6B_1587569373,0.030283055556786648,-0.007764288069694743,0.06137836648175719,0.013750494508170482,0.0009995002498750624,294,0.06584547689640254,-0.03825857141860286,0.17232742774386692,0.005026366647769595,0.0009995002498750624,294,-0.25256281407035175,0.3283582089552239,66,0.4848950332821301,0.47156084656084657,0.4419920769666101
NURSE,6B_1587653438,-0.14873747709257057,-0.23330498824741222,-0.05528595783741608,0.12319807021402414,0.0009995002498750624,71,0.20100901656509404,0.024892020049925277,0.4237600546967501,0.06026776506449136,0.009995002498750625,71,-0.19412166780587836,0.2537313432835821,24,0.4625,0.4411764705882353,0.3696581196581197
NURSE,6B_1588961203,-0.031008454994907182,-0.06917762966350458,0.015650984030888902,0.026228765801444263,0.0009995002498750624,64,-0.17504487785762543,-0.4074214434521723,0.08231043557779423,0.03688748566818702,0.0009995002498750624,64,-0.294229670538945,0.21393034825870647,24,0.5513784461152882,0.4722222222222222,0.39144736842105265
NURSE,6B_1589901451,0.060733011787545546,-0.022847529680606455,0.12509874734777396,0.05721548495336709,0.0009995002498750624,60,-0.16126020104661562,-0.41394300643938015,0.08027497768985778,0.023611064223394432,0.0009995002498750624,60,0.14013118664281454,0.024875621890547265,21,0.50625,0.46153846153846156,0.4696969696969697
NURSE,6B_1592925729,0.015209965896579804,-0.04022578060634357,0.07364879546693245,0.009551995236837396,0.0009995002498750624,40,-0.13546971305911296,-0.3544878494813023,0.04592738316935923,0.028438882674059484,0.0009995002498750624,40,-0.2530300763130331,0.2537313432835821,22,0.4279778393351801,0.48830409356725146,0.48120300751879697
NURSE,6B_1593024104,-0.0015042977317190165,-0.06696149021574,0.05001728925328741,2.3941668744180915e-05,0.0009995002498750624,107,0.06134929687274043,-0.016058188980126384,0.1700698280626685,0.010981068943565386,0.0009995002498750624,107,0.22350641136219887,0.009950248756218905,28,0.4979296066252588,0.5597826086956522,0.6050420168067226
NURSE,6B_1593083317,-0.008004234462503935,-0.0883833996946187,0.03614222006943277,0.0025910531838135844,0.0009995002498750624,33,0.0,0.0,0.0,,0.0009995002498750624,33,0.35000000000000003,0.009950248756218905,13,0.5357142857142857,0.4583333333333333,0.9523809523809523
NURSE,6B_1593101741,-0.004952512443700646,-0.03084774235262552,0.020243830649913752,0.0021168852966222227,0.0009995002498750624,53,0.10897564278201369,-0.13186282043698666,0.30740769236944054,0.015622525788429641,0.0009995002498750624,53,-0.1056953642384106,0.22885572139303484,25,0.45,0.49558823529411766,0.4109311740890688
