dataset,subject,n,beta0,beta_S,beta_T,beta_U,alpha0,alpha_A,lam,sigma,eps,identified,mean_a,mean_b,pct_bistable,nll,aic,cusp_identified,lam_t,lam_p_nominal,pct_calm,pct_focused,pct_stuck,pct_overloaded,pct_recovering
NURSE,CE_1587568353,1091,,,,,,,0.0,0.42937075072895714,0.11400808572722264,False,,,,625.1193826067981,1268.2387652135963,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,DF_1594305457,657,-0.006792824845817073,-1.2347494232276552,-1.335551186035163,-0.3834885892731106,-10.502982675864864,6.896829211933455,0.01302842739418408,0.3286394985980475,0.06466577818805548,True,-6.523970846839193,-0.7130091129165014,0.0715372907153729,200.8308938597618,419.6617877195236,True,1.1445999754758567,0.1263984238526252,0.3257229832572298,0.2009132420091324,0.0,0.4550989345509893,0.0182648401826484
NURSE,E4_1587241555,377,4.694878924749296,1.6119870100477531,-0.41405178400127707,-4.185016811721867,24.697294691735426,-40.71166827981987,0.005806712178112217,0.3038398809969008,0.004538329539812654,True,2.0713735564516154,4.066938284229956,0.2917771883289125,85.6092252181475,189.218450436295,True,2.5689018152932808,0.005297252872048234,0.1830238726790451,0.1246684350132626,0.1246684350132626,0.5649867374005305,0.002652519893899204
NURSE,F5_1594218280,161,,,,,,,0.0,0.4143508260836856,0.04654381583833884,False,,,,86.06340403221408,190.12680806442816,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,15_1594220239,495,6.8808853830324725,1.4954669955200788,-5.036005647075959,-0.35922088054351786,25.55641910130539,-81.74016060872125,0.003477552709733873,0.3657108464829625,0.001,True,-1.9031587798785108,5.514980817776869,0.1292929292929293,204.0349617935401,426.0699235870802,True,1.2820043873437392,0.10022553277545726,0.2383838383838384,0.26262626262626265,0.0,0.46464646464646464,0.03434343434343434
NURSE,5C_1587336033,80,1.7393403283562812,0.10836467372689332,-0.05197141701684574,-0.3593480867288465,0.21165554994596847,98.34326531091314,0.025075240434227316,0.174024523019336,0.001,True,1.0886252116145456,1.740844026835752,0.075,-26.040021048468777,-34.080042096937554,True,0.9247447272647233,0.17909387220786677,0.25,0.25,0.0,0.5,0.0
NURSE,6D_1594910470,682,-0.46849627989691445,2.066499238035307,0.19261146428118311,-2.0133549861424656,8.326104317838903,-55.037345482446526,0.00628561793080066,0.16846479838397624,0.001,True,-0.953901632815246,-0.580911931552033,0.1495601173020528,-246.58324197446817,-475.16648394893633,True,1.4979719510820886,0.06730435421410733,0.23313782991202345,0.24780058651026393,0.017595307917888565,0.43841642228739003,0.06304985337243402
NURSE,7A_1587326219,91,-0.6545994708065026,0.2737678001149415,-0.5651588670091621,0.07394415578496956,12.000428424807266,-117.21043749205741,0.0224448799855917,0.08079089133670159,0.002239127739989461,True,-1.4702805839646111,-0.7948580288764441,0.17582417582417584,-98.72572658278008,-179.45145316556017,True,5.524517603782596,1.8558661335289426e-07,0.24175824175824176,0.26373626373626374,0.0,0.34065934065934067,0.15384615384615385
NURSE,83_1604103283,1454,,,,,,,0.0,0.15882964980089337,0.001149809672112804,False,,,,-611.6904825688962,-1205.3809651377924,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,94_1587293342,406,,,,,,,0.0,0.2809765935325689,0.001,False,,,,60.52912233515652,139.05824467031306,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
