dataset,subject,n,beta0,beta_S,beta_T,beta_U,alpha0,alpha_A,lam,sigma,eps,identified,mean_a,mean_b,pct_bistable,nll,aic,cusp_identified,lam_t,lam_p_nominal,pct_calm,pct_focused,pct_stuck,pct_overloaded,pct_recovering
EXAM,S3,860,0.03759993611713439,0.08750264799596306,-0.0767192895752955,-0.13344705774000848,-0.09680064445815979,1.3938973319112213,0.0333836296282107,0.04820761935230728,0.3,True,0.7613461712396152,-0.051071531604329506,0.4174418604651163,-1385.8244073947046,-2753.6488147894092,True,2.909531484488559,0.0018569505345109138,0.13604651162790699,0.3569767441860465,0.004651162790697674,0.24767441860465117,0.25465116279069766
EXAM,S3,407,,,,,,,0.0,0.010296391198238268,0.3,False,,,,-1281.7514521016512,-2545.5029042033025,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S3,341,,,,,,,0.0,0.12114537853407031,0.18518881620588934,False,,,,-235.22065160144612,-452.44130320289224,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S4,530,-0.7250917475425889,-0.15319589746410658,0.23936809897522654,-0.09121837121848386,-0.9459961087554157,34.63709163106432,0.010441222928567933,0.05489094159639991,0.015185784968055007,True,4.301631313074192,-0.7382494988924384,0.720754716981132,-784.7547884243578,-1551.5095768487156,True,2.9182953870898927,0.0018356400464060788,0.15283018867924528,0.11132075471698114,0.4037735849056604,0.022641509433962263,0.30943396226415093
EXAM,S4,389,,,,,,,0.0,0.02227874566617869,0.022205275028048928,False,,,,-925.4512488080917,-1832.9024976161834,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S4,446,,,,,,,0.0,0.06348562436116387,0.06542238420475958,False,,,,-595.411447817121,-1172.822895634242,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S5,508,-0.19378329192304977,3.0551210504446176,-2.188962766535499,-2.267045771364434,0.5230482967045498,119.18656045975459,0.003992301122731348,0.0889242645934176,0.016528065629529427,True,15.850953731860146,-1.959561546239806,0.8228346456692913,-507.52307085635107,-997.0461417127021,True,4.183878700527659,1.6926247599587365e-05,0.14763779527559054,0.02952755905511811,0.468503937007874,0.25,0.10433070866141732
EXAM,S5,400,,,,,,,0.0,0.014584499266172717,0.10145706110070166,False,,,,-1120.7341325877792,-2223.4682651755584,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S5,400,-8.593946051865057,5.042913767675963,7.8523431824274015,-8.782398025230817,-13.285164800908277,212.53538028562645,0.0010193159573208773,0.0662802887143329,0.13508430887027756,True,16.123590193735325,-7.736470738495341,0.55,-516.6747547023166,-1015.3495094046332,True,0.2532434662275732,0.40010641815393727,0.3325,0.1175,0.285,0.135,0.13
EXAM,S6,797,,,,,,,0.0,0.05292727557723467,0.001,False,,,,-1209.8387550003756,-2401.677510000751,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S6,371,,,,,,,0.0,0.010903486715410542,0.3,False,,,,-1146.9016264520187,-2275.8032529040374,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S6,473,,,,,,,0.0,0.04683725060976672,0.001,False,,,,-775.0890917530579,-1532.1781835061158,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S7,654,-11.656180279844337,0.8151020872387179,2.7788828450899197,2.6278595976211565,-10.599463075892695,59.002466015638845,0.0029803005287957303,0.08327500205431844,0.044703920402516,True,1.524319116576392,-7.649059979994886,0.35932721712538224,-696.5344240796965,-1375.068848159393,True,2.005606173930076,0.02265741797683928,0.35015290519877673,0.12691131498470948,0.2018348623853211,0.20795107033639143,0.11314984709480122
